review,cleaned_review,cleaned_review_stemmed,review_text,rating,author,date,nama desa wisata,provinsi
Tempat Rekreasi yg bagus buat anak muda Jambi. Bisa Camping bersama teman dan keluarga. Saran saya kalo ke sini pas musim banjir agar danau nya kelihatan cantik.,rekreasi bagus anak muda jambi camping teman keluarga saran kalo pas musim banjir danau cantik,rekreasi bagus anak muda jambi camping teman keluarga saran kalo pas musim banjir danau cantik,Tempat Rekreasi yg bagus buat anak muda Jambi. Bisa Camping bersama teman dan keluarga. Saran saya kalo ke sini pas musim banjir agar danau nya kelihatan cantik.,5,Mulyono Herlambang,2023-01-13T23:10:19.548Z,Tanjung Laut,Jambi
"Tempat wisatanya lumayan bagus , dengan biaya masuk 28k, sewa tenda 50k. Akan tetapi agak kurang terawat untuk fasilitas MCK sudah agak rusak tapi airnya Banyak untuk mushola juga tersedia akan tetapi ada beberapa bagian yang rusak untuk danaunya menurut saya kurang bersih karena banyak sampah bertaburan Saran saya sebaiknya pengelola segera mengatasi masalah ini agar Danau tangkas bisa menjadi tempat wisata yang lebih menarik lagi terima kasih",wisatanya lumayan bagus biaya kak sewa tenda kak terawat fasilitas mck rusak airnya mushola tersedia rusak danaunya bersih sampah bertaburan saran pengelola mengatasi danau tangkas wisata menarik terima kasih,wisata lumayan bagus biaya kak sewa tenda kak awat fasilitas mck rusak air mushola sedia rusak danau bersih sampah tabur saran kelola atas danau tangkas wisata tarik terima kasih,"Tempat wisatanya lumayan bagus , dengan biaya masuk 28k, sewa tenda 50k. Akan tetapi agak kurang terawat untuk fasilitas MCK sudah agak rusak tapi airnya Banyak untuk mushola juga tersedia akan tetapi ada beberapa bagian yang rusak untuk danaunya menurut saya kurang bersih karena banyak sampah bertaburan Saran saya sebaiknya pengelola segera mengatasi masalah ini agar Danau tangkas bisa menjadi tempat wisata yang lebih menarik lagi terima kasih",3,Yeni Husnayaini,2023-01-10T09:27:46.536Z,Tanjung Laut,Jambi
"Pas kesini pas airnya surut, akses kesini juga masih jelek jalanannya, semoga kedepannya bagus",pas kesini pas airnya surut akses kesini jelek jalanannya semoga kedepannya bagus,pas kesini pas air surut akses kesini jelek jalan moga depan bagus,"Pas kesini pas airnya surut, akses kesini juga masih jelek jalanannya, semoga kedepannya bagus",4,Jembeng BW,2022-12-31T05:48:42.437Z,Tanjung Laut,Jambi
"Akses jalan ke danau lumayan bagus, hanya beberpa kilo saja jalan yg hancur.. smpai lokasi cukup menarik, menyebrang dulu gunakan boat,byk gajebo2 nya jg, cocok bawa keluarga makan2,krna dilokasi byk pohon, jdi area pulau teduh.. kalo mau ksni saran saya akhir2 tahun saat musim hujan, jd air sedang tinggi.",akses jalan danau lumayan bagus beberpa kilo jalan hancur lokasi menarik menyebrang boat gajebo cocok bawa keluarga makan dilokasi pohon area pulau teduh kalo kesini saran tahun musim hujan air tinggi,akses jalan danau lumayan bagus beberpa kilo jalan hancur lokasi tarik menyebrang boat gajebo cocok bawa keluarga makan lokasi pohon area pulau teduh kalo kesini saran tahun musim hujan air tinggi,"Akses jalan ke danau lumayan bagus, hanya beberpa kilo saja jalan yg hancur.. smpai lokasi cukup menarik, menyebrang dulu gunakan boat,byk gajebo2 nya jg, cocok bawa keluarga makan2,krna dilokasi byk pohon, jdi area pulau teduh.. kalo mau ksni saran saya akhir2 tahun saat musim hujan, jd air sedang tinggi.",5,Darma Dzakariah,2022-11-21T14:34:06.557Z,Tanjung Laut,Jambi
"Bagus tempat ini, danau dan wisata air. Jauh dari riuh kendaraan. Nuansa alam bisa jg ngecamp disini dan menelusuri sekeliling danau menggunakan sampan kecil.",bagus danau wisata air riuh kendaraan nuansa alam ngecamp menelusuri sekeliling danau sampan,bagus danau wisata air riuh kendara nuansa alam ngecamp telusur keliling danau sampan,"Bagus tempat ini, danau dan wisata air. Jauh dari riuh kendaraan. Nuansa alam bisa jg ngecamp disini dan menelusuri sekeliling danau menggunakan sampan kecil.",5,Yudhi Prasetyo,2022-11-02T15:29:55.043Z,Tanjung Laut,Jambi
fasilitas lumayan lengkap. petunjuk arahnya yg kurang. jalannya jga perbaiki,fasilitas lumayan lengkap petunjuk arahnya jalannya perbaiki,fasilitas lumayan lengkap tunjuk arah jalan baik,fasilitas lumayan lengkap. petunjuk arahnya yg kurang. jalannya jga perbaiki,4,Siti Mualifah,2022-10-21T04:35:19.141Z,Tanjung Laut,Jambi
Kurang menarik,menarik,tarik,Kurang menarik,1,Dimdim,2022-10-11T01:51:57.133Z,Tanjung Laut,Jambi
Good place,good place,good place,Good place,5,LUKMAN HAKIM,2022-09-21T04:44:03.347Z,Tanjung Laut,Jambi
Bagus banget tempatnya..t,bagus banget tempatnya,bagus banget tempat,Bagus banget tempatnya..t,5,Randi Maulana,2022-08-13T14:07:44.478Z,Tanjung Laut,Jambi
"Tempatnya cantik, ada pondok2, musola, rumah pohon. Untuk wisatanya ada bebek2an dg sampan kecil. Tapi akses menuju tempatnya masih kurang, google maps nya perlu di update.",tempatnya cantik pondok musola rumah pohon wisatanya bebek an sampan akses tempatnya update,tempat cantik pondok musola rumah pohon wisata bebek an sampan akses tempat update,"Tempatnya cantik, ada pondok2, musola, rumah pohon. Untuk wisatanya ada bebek2an dg sampan kecil. Tapi akses menuju tempatnya masih kurang, google maps nya perlu di update.",4,Ainaya Anindya,2022-08-07T08:30:22.326Z,Tanjung Laut,Jambi
Lokasi di desa Tanjung lanjut kec.Sekernan kab.Muaro jambi,lokasi desa tanjung kec sekernan kab muaro jambi,lokasi desa tanjung kec sekernan kab muaro jambi,Lokasi di desa Tanjung lanjut kec.Sekernan kab.Muaro jambi,4,dedy vandelev,2022-07-12T07:09:15.351Z,Tanjung Laut,Jambi
"Tempanya bersih, paling bagus kalau air lagi naik, berasa kayak ditengah laut",tempanya bersih bagus air berasa kayak ditengah laut,tempa bersih bagus air asa kayak tengah laut,"Tempanya bersih, paling bagus kalau air lagi naik, berasa kayak ditengah laut",5,Katini I,2022-07-05T06:19:13.810Z,Tanjung Laut,Jambi
"Tiket masuk terbaru 16.000 per orang, home stay besar 500 permalam, bagus untuk camping dan wisata keluarga, minus nya jalan menuju lokasi masih bnyak yg rusak tapi tetap bisa di lewati., saran, buat tiket bisa di permurah karna dana pemelihraan berasal dari negara juga.",tiket terbaru home stay permalam bagus camping wisata keluarga minus jalan lokasi rusak lewati saran tiket permurah dana pemelihraan berasal negara,tiket baru home stay malam bagus camping wisata keluarga minus jalan lokasi rusak lewat saran tiket murah dana pemelihraan asal negara,"Tiket masuk terbaru 16.000 per orang, home stay besar 500 permalam, bagus untuk camping dan wisata keluarga, minus nya jalan menuju lokasi masih bnyak yg rusak tapi tetap bisa di lewati., saran, buat tiket bisa di permurah karna dana pemelihraan berasal dari negara juga.",4,Rakhmat Fz,2022-05-30T03:46:16.614Z,Tanjung Laut,Jambi
"Seru bgt bisa camping dsni. Tiket masuk 30rb/org, tenda 50rb, hammock 25rb, pendopo 80rb, homestay 300rb, main bebek 40rb, perahu 50rb. Kamar mandi bersih, ada musholla nya, air bersih, petugasnya standby terus cek air lampu. Pelayanannya oke, beli jajan di toko dsni jg gk mahal👍",seru banget camping tiket ribu tenda ribu hammock ribu pendopo ribu homestay ribu main bebek ribu perahu ribu kamar mandi bersih musholla air bersih petugasnya standby cek air lampu pelayanannya oke beli jajan toko mahal,seru banget camping tiket ribu tenda ribu hammock ribu pendopo ribu homestay ribu main bebek ribu perahu ribu kamar mandi bersih musholla air bersih tugas standby cek air lampu layan oke beli jajan toko mahal,"Seru bgt bisa camping dsni. Tiket masuk 30rb/org, tenda 50rb, hammock 25rb, pendopo 80rb, homestay 300rb, main bebek 40rb, perahu 50rb. Kamar mandi bersih, ada musholla nya, air bersih, petugasnya standby terus cek air lampu. Pelayanannya oke, beli jajan di toko dsni jg gk mahal👍",5,Alifa Meilina,2022-05-22T08:27:11.627Z,Tanjung Laut,Jambi
Senang buat mengenang masa kecil lagi wkwkw,senang mengenang wkwkw,senang kenang wkwkw,Senang buat mengenang masa kecil lagi wkwkw,5,RIZAL BENGKOK CHANNEL,2022-03-16T09:13:58.816Z,Tanjung Laut,Jambi
"Kalau emmg ada biaya untuk masuk lokasi wisata, harusnya di pasang papan info Harga, biar ga terkesan kaya pungli, dan yg diminta uangnya Hanya Regu saya saja... Lumayan Jg 20K x 6orang, + tempatnya jg ga keurus!",emmg biaya lokasi wisata pasang papan info harga biar terkesan kayak pungli uangnya regu lumayan kak tempatnya keurus,emmg biaya lokasi wisata pasang papan info harga biar kes kayak pungli uang regu lumayan kak tempat urus,"Kalau emmg ada biaya untuk masuk lokasi wisata, harusnya di pasang papan info Harga, biar ga terkesan kaya pungli, dan yg diminta uangnya Hanya Regu saya saja... Lumayan Jg 20K x 6orang, + tempatnya jg ga keurus!",3,Febri Sandi,2022-03-11T16:39:53.777Z,Tanjung Laut,Jambi
"Wisata Danau Tangkas dan Pulau Tepus

tidak mampu lagi aku berkata-kata,
indahnya luar biasa.

tempat ini menyediakan wisata air, tempat camping, spot foto menarik, balai, villa, jembatan, kantin, toilet, tempat karaoke dan musholla.

yang uniknya adalah, danau ini terbentuk dari sungai Batanghari Jambi yang terputus karna tekanan air pada sungai.

disana tumbuh banyak pohon putat yang daunnya bisa dibuat minuman teh dan ketika bunganya mekar berwarna merah terlihat seperti pohon sakura yang berguguran.

indahnya tidak terlukiskan kata-kata,
anda harus kesana, kapanpun!!",wisata danau tangkas pulau tepus indahnya menyediakan wisata air camping spot foto menarik balai villa jembatan kantin toilet karaoke musholla uniknya danau terbentuk sungai batanghari jambi terputus tekanan air sungai disana tumbuh pohon putat daunnya minuman teh bunganya mekar berwarna merah pohon sakura berguguran indahnya terlukiskan kesana,wisata danau tangkas pulau tepus indah sedia wisata air camping spot foto tarik balai villa jembatan kantin toilet karaoke musholla unik danau bentuk sungai batanghari jambi putus tekan air sungai sana tumbuh pohon putat daun minum teh bunga mekar warna merah pohon sakura gugur indah lukis kesana,"Wisata Danau Tangkas dan Pulau Tepus

tidak mampu lagi aku berkata-kata,
indahnya luar biasa.

tempat ini menyediakan wisata air, tempat camping, spot foto menarik, balai, villa, jembatan, kantin, toilet, tempat karaoke dan musholla.

yang uniknya adalah, danau ini terbentuk dari sungai Batanghari Jambi yang terputus karna tekanan air pada sungai.

disana tumbuh banyak pohon putat yang daunnya bisa dibuat minuman teh dan ketika bunganya mekar berwarna merah terlihat seperti pohon sakura yang berguguran.

indahnya tidak terlukiskan kata-kata,
anda harus kesana, kapanpun!!",5,Mashfian Azwar,2022-03-07T13:56:24.874Z,Tanjung Laut,Jambi
Lumayan bagus lah ..,lumayan bagus,lumayan bagus,Lumayan bagus lah ..,5,raden fr,2022-02-13T13:26:05.308Z,Tanjung Laut,Jambi
Ntappp,mantap,mantap,Ntappp,5,Rikky Suryadi,2022-02-03T22:53:03.295Z,Tanjung Laut,Jambi
Mantappp bangett,mantap banget,mantap banget,Mantappp bangett,4,Bayu Setianto,2021-12-27T00:12:17.386Z,Tanjung Laut,Jambi
Asri,asri,asri,Asri,5,Muhdi,2021-11-19T07:47:50.340Z,Tanjung Laut,Jambi
Sangat damai.siip,damai sip,damai sip,Sangat damai.siip,5,Supri Adi,2021-11-03T13:59:58.169Z,Tanjung Laut,Jambi
Danau tangkas cocok banget buat camp karena menyediakan alam yang cukup baik dan di fasilitasi dengan toilet dan mushollah.,danau tangkas cocok banget camp menyediakan alam fasilitasi toilet mushollah,danau tangkas cocok banget camp sedia alam fasilitas toilet mushollah,Danau tangkas cocok banget buat camp karena menyediakan alam yang cukup baik dan di fasilitasi dengan toilet dan mushollah.,5,Al Ghifari,2021-10-31T12:19:59.949Z,Tanjung Laut,Jambi
"Danau tangkas sangat bagus untuk wahana rekreasi bagi warga jambi yang masih kekurangan tempat untuk piknik atau berlibur,, walaupun masih belum lengkap dan masih proses pembangunan,, danau tangkas sudah mengeluarkan aura positif untuk tempat rekreasi masyarakat jambi",danau tangkas bagus wahana rekreasi warga jambi kekurangan piknik berlibur lengkap proses pembangunan danau tangkas mengeluarkan aura positif rekreasi masyarakat jambi,danau tangkas bagus wahana rekreasi warga jambi kurang piknik libur lengkap proses bangun danau tangkas keluar aura positif rekreasi masyarakat jambi,"Danau tangkas sangat bagus untuk wahana rekreasi bagi warga jambi yang masih kekurangan tempat untuk piknik atau berlibur,, walaupun masih belum lengkap dan masih proses pembangunan,, danau tangkas sudah mengeluarkan aura positif untuk tempat rekreasi masyarakat jambi",5,Jhon Refan,2021-10-24T14:57:20.332Z,Tanjung Laut,Jambi
"Keren..
Banyak yang camping disini",keren camping,keren camping,"Keren..
Banyak yang camping disini",5,gunapi halim,2021-10-02T18:01:23.413Z,Tanjung Laut,Jambi
"Untuk camping bagus, hanya saja harga sewa perahu dak speedboat cukup mahal dri 60k-100k",camping bagus harga sewa perahu indak speedboat mahal kak kak,camping bagus harga sewa perahu indak speedboat mahal kak kak,"Untuk camping bagus, hanya saja harga sewa perahu dak speedboat cukup mahal dri 60k-100k",3,silvi mahdalena,2021-09-28T13:15:52.870Z,Tanjung Laut,Jambi
"Salah satu tempat wisata dan tempat rekreasi keluarga menarik di kabupaten Muaro jambi walaupun jalannya masih belum bagus banget tapi tempatnya bagus dan indah ada banana boat, donat boat, rumah pohon, bisa keliling danau pake perahu. Bisa kamping juga. Cocok buat ajak keluarga kesini",salah wisata rekreasi keluarga menarik kabupaten muaro jambi jalannya bagus banget tempatnya bagus indah banana boat donat boat rumah pohon keliling danau pakai perahu kamping cocok ajak keluarga kesini,salah wisata rekreasi keluarga tarik kabupaten muaro jambi jalan bagus banget tempat bagus indah banana boat donat boat rumah pohon keliling danau pakai perahu kamping cocok ajak keluarga kesini,"Salah satu tempat wisata dan tempat rekreasi keluarga menarik di kabupaten Muaro jambi walaupun jalannya masih belum bagus banget tapi tempatnya bagus dan indah ada banana boat, donat boat, rumah pohon, bisa keliling danau pake perahu. Bisa kamping juga. Cocok buat ajak keluarga kesini",5,ToGu Channel,2021-09-13T04:36:07.192Z,Tanjung Laut,Jambi
Jalan yg perlu diperbaiki,jalan diperbaiki,jalan baik,Jalan yg perlu diperbaiki,4,andra ika Putra,2021-09-01T23:34:35.266Z,Tanjung Laut,Jambi
"Tempat wisata di Desa Tanjung Lanjut, Kab Muaro Jambi, Provinsi Jambi. Terhitung baru. Ada boat dan perahu utk menyeberang ke pulau yg di tengah danau. Bisa camping jg di pulaunya. Ada rumah pohon yg bisa jadi tempat bersantai.

Kalau air sedang surut, tingginya hanya sepinggang orang dewasa. Jadi tidak khawatir tenggelam utk yg tidak bisa berenang.

Paling bagus dikunjungi saat sore karena tidak terlalu panas dan bisa melihat sunset.

Ada kantin apung untuk tempat makan dan beli dogan/kelapa muda.

Tiket masuk 13 ribu rupiah.

Ayo kesini!",wisata desa tanjung kab muaro jambi provinsi jambi terhitung boat perahu menyeberang pulau tengah danau camping pulaunya rumah pohon bersantai air surut tingginya sepinggang dewasa khawatir tenggelam berenang bagus dikunjungi sore panas sunset kantin apung makan beli dogan kelapa muda tiket ribu rupiah ayo kesini,wisata desa tanjung kab muaro jambi provinsi jambi hitung boat perahu seberang pulau tengah danau camping pulau rumah pohon santa air surut tinggi pinggang dewasa khawatir tenggelam renang bagus kunjung sore panas sunset kantin apung makan beli dog kelapa muda tiket ribu rupiah ayo kesini,"Tempat wisata di Desa Tanjung Lanjut, Kab Muaro Jambi, Provinsi Jambi. Terhitung baru. Ada boat dan perahu utk menyeberang ke pulau yg di tengah danau. Bisa camping jg di pulaunya. Ada rumah pohon yg bisa jadi tempat bersantai.

Kalau air sedang surut, tingginya hanya sepinggang orang dewasa. Jadi tidak khawatir tenggelam utk yg tidak bisa berenang.

Paling bagus dikunjungi saat sore karena tidak terlalu panas dan bisa melihat sunset.

Ada kantin apung untuk tempat makan dan beli dogan/kelapa muda.

Tiket masuk 13 ribu rupiah.

Ayo kesini!",3,Randi Hari Putra,2021-08-04T16:39:38.327Z,Tanjung Laut,Jambi
"Seminggu yg lalu kesana karena mungkin hari biasa jadi g ada pengunjung
Klo kata org situ sih ramenya klo weekend soalnya mereka sekalian camping gitu
Jd klo buat anak muda sih cocok",seminggu kesana pengunjung kalo situ ramenya kalo weekend camping kalo anak muda cocok,minggu kesana unjung kalo situ ramenya kalo weekend camping kalo anak muda cocok,"Seminggu yg lalu kesana karena mungkin hari biasa jadi g ada pengunjung
Klo kata org situ sih ramenya klo weekend soalnya mereka sekalian camping gitu
Jd klo buat anak muda sih cocok",4,Julianti Mandasari,2021-07-27T08:04:38.228Z,Tanjung Laut,Jambi
Bagus,bagus,bagus,Bagus,5,PANI GUNAWAN BINTANG,2021-06-24T19:53:14.732Z,Tanjung Laut,Jambi
"Keren tempatnya, cuma aksesnya jalan kesana sempit dan jelek. Disarankan untuk membawa mobil besar.",keren tempatnya aksesnya jalan kesana sempit jelek disarankan membawa mobil,keren tempat akses jalan kesana sempit jelek saran bawa mobil,"Keren tempatnya, cuma aksesnya jalan kesana sempit dan jelek. Disarankan untuk membawa mobil besar.",5,Fadlan Nurhalim,2021-06-17T02:35:04.852Z,Tanjung Laut,Jambi
Puas,puas,puas,Puas,4,Irwadi Hamdi,2021-06-04T13:30:57.655Z,Tanjung Laut,Jambi
"Tempatnya Nyaman Untuk Istirahat, Susana Bnar- Bnar Alami Memanfaatkan Konsep Alam",tempatnya nyaman istirahat susana bnar bnar alami memanfaatkan konsep alam,tempat nyaman istirahat susana bnar bnar alami manfaat konsep alam,"Tempatnya Nyaman Untuk Istirahat, Susana Bnar- Bnar Alami Memanfaatkan Konsep Alam",4,Saman ifjbfbnn,2021-04-12T23:04:28.696Z,Tanjung Laut,Jambi
"Agak jauhan dari kota, tempatnya bgs buat piknik sesekali dgn keluarga, rekan atau teman
Mau camping menginap bs juga
Menu makan dan minumnya aja yang kurang ini",jauhan kota tempatnya bagus piknik keluarga rekan teman camping menginap menu makan minumnya,jauh kota tempat bagus piknik keluarga rekan teman camping inap menu makan minum,"Agak jauhan dari kota, tempatnya bgs buat piknik sesekali dgn keluarga, rekan atau teman
Mau camping menginap bs juga
Menu makan dan minumnya aja yang kurang ini",5,Badai Dharma,2021-04-02T12:10:40.047Z,Tanjung Laut,Jambi
Adik untuk liburan,adik liburan,adik libur,Adik untuk liburan,5,Info Backpacker,2021-03-29T03:28:17.378Z,Tanjung Laut,Jambi
Aku suka tempat ini indah,suka indah,suka indah,Aku suka tempat ini indah,5,Kevin Pero,2021-03-28T13:25:17.775Z,Tanjung Laut,Jambi
cocok untuk tempat camping,cocok camping,cocok camping,cocok untuk tempat camping,5,dahriansyah ufryadi,2021-03-25T09:00:19.467Z,Tanjung Laut,Jambi
