review,cleaned_review,cleaned_review_stemmed,review_text,rating,author,date,nama desa wisata,provinsi
"Wajib menyusuri sungai musi pake perahu…👍🏿👍🏿 pagodanya tinggi dan unik, wajib mampir jika ada d Palembang",wajib menyusuri sungai musi pakai perahu pagodanya tinggi unik wajib mampir palembang,wajib susur sungai mus pakai perahu pagoda tinggi unik wajib mampir palembang,"Wajib menyusuri sungai musi pake perahu…👍🏿👍🏿 pagodanya tinggi dan unik, wajib mampir jika ada d Palembang",5,UDAR1DER CHANNEL,2025-04-05T13:30:08.233Z,Pulau Kemaro,Sumatera Selatan
Ok,ok,ok,Ok,5,Rio Seli,2025-03-05T23:42:18.619Z,Pulau Kemaro,Sumatera Selatan
"Sangat ramai, banyak orang berjualan.
Mulai makanan berat, snack, hingga minuman.
Paling suka es tebu harga 5ribu",ramai berjualan makanan berat snack minuman suka es tebu harga ribu,ramai jual makan berat snack minum suka es tebu harga ribu,"Sangat ramai, banyak orang berjualan.
Mulai makanan berat, snack, hingga minuman.
Paling suka es tebu harga 5ribu",5,Cw Cinthia,2025-03-05T08:04:46.553Z,Pulau Kemaro,Sumatera Selatan
"Suasan oke, tempat beribadah yang luas, akses jalan mudah kalau lagi hari raya",suasan oke beribadah luas akses jalan mudah raya,suasan oke ibadah luas akses jalan mudah raya,"Suasan oke, tempat beribadah yang luas, akses jalan mudah kalau lagi hari raya",5,Black OPSS,2025-02-28T04:15:55.245Z,Pulau Kemaro,Sumatera Selatan
Cap go meh 2025 disini,cap go meh,cap go meh,Cap go meh 2025 disini,4,dwih bermanfaat,2025-02-11T13:07:11.241Z,Pulau Kemaro,Sumatera Selatan
Perayaan cap go meh 10 februari 2025 di Pulau Kemaro,perayaan cap go meh februari pulau kemaro,raya cap go meh februari pulau maro,Perayaan cap go meh 10 februari 2025 di Pulau Kemaro,4,Kurnia Febrianty,2025-02-10T05:19:25.471Z,Pulau Kemaro,Sumatera Selatan
Sangat puas mengunakan goole Maps,puas mengunakan goole,puas mengunakan goole,Sangat puas mengunakan goole Maps,4,Haryo Adi,2025-02-09T13:03:05.492Z,Pulau Kemaro,Sumatera Selatan
Tempat nya bagus dan bersih gampang diakses,bagus bersih gampang diakses,bagus bersih gampang akses,Tempat nya bagus dan bersih gampang diakses,5,Aditia Ajja,2025-02-04T09:22:21.155Z,Pulau Kemaro,Sumatera Selatan
Kapan di mulai buka ? Bisakah kita masuk seblm tgl 10,buka seblm tanggal,buka seblm tanggal,Kapan di mulai buka ? Bisakah kita masuk seblm tgl 10,5,Susanti Liu,2025-02-01T06:30:26.084Z,Pulau Kemaro,Sumatera Selatan
Harus nya diperbagus lagi shingga bs memdtgkn wisatawan lbh byk lg klo dikelola lg,diperbagus shingga memdtgkn wisatawan kalo dikelola,bagus shingga memdtgkn wisatawan kalo kelola,Harus nya diperbagus lagi shingga bs memdtgkn wisatawan lbh byk lg klo dikelola lg,5,andri try yulianto,2025-01-26T12:54:34.885Z,Pulau Kemaro,Sumatera Selatan
"Bener-bener gak ada niatin mau kesini, tapi karena anak mau nyobain naik perahu di sungai musi, jadilah ditawarin bapak-bapak untuk ke Kemaro. Deal diharga 180k 2 dewasa dan 3 anak-anak.
Perahu kecil, bawanya ngebutttttt bangettttt. Beberapa kali hampir mati mesin dan 1x mati mesin dengan keadaan arus air yang kenceng, perahu goyah banget, traumanya masih kerasa sampai sekarang. Padahal udah minta pelan-pelan. Bagi penduduk asli, mungkin gak kaget lagi dengan speed kencang begitu, tapi bagi kami yang first time🥲 Tak tandain kamu Pak !

Masuk gratis, pas kesini lagi sepi.
Ada bapak-bapak TNI yang ramah.
Ada jasa foto dan cetaknya juga, 1 foto 20k, 2 foto bayar 35k dapat diskon, hehe.
Hanya area tempat cetaknya, banyak kot*ran hewan.
Semoga bisa lebih diperhatikan lagi ya kebersihannya.
Terima kasih.",niatin kesini anak mencoba perahu sungai musi ditawarin kemaro deal diharga kak dewasa anak anak perahu bawanya ngebutttttt banget mati mesin mati mesin arus air kencang perahu goyah banget traumanya kerasa pelan pelan penduduk asli kaget speed kencang first time tandain gratis pas kesini sepi tni ramah jasa foto cetaknya foto kak foto bayar kak diskon hehe area cetaknya kot ran hewan semoga diperhatikan kebersihannya terima kasih,niatin kesini anak coba perahu sungai mus ditawarin maro deal harga kak dewasa anak anak perahu bawa ngebutttttt banget mati mesin mati mesin arus air kencang perahu goyah banget trauma rasa pelan pelan duduk asli kaget speed kencang first time tandain gratis pas kesini sepi tni ramah jasa foto cetak foto kak foto bayar kak diskon hehe area cetak kot ran hewan moga perhati bersih terima kasih,"Bener-bener gak ada niatin mau kesini, tapi karena anak mau nyobain naik perahu di sungai musi, jadilah ditawarin bapak-bapak untuk ke Kemaro. Deal diharga 180k 2 dewasa dan 3 anak-anak.
Perahu kecil, bawanya ngebutttttt bangettttt. Beberapa kali hampir mati mesin dan 1x mati mesin dengan keadaan arus air yang kenceng, perahu goyah banget, traumanya masih kerasa sampai sekarang. Padahal udah minta pelan-pelan. Bagi penduduk asli, mungkin gak kaget lagi dengan speed kencang begitu, tapi bagi kami yang first time🥲 Tak tandain kamu Pak !

Masuk gratis, pas kesini lagi sepi.
Ada bapak-bapak TNI yang ramah.
Ada jasa foto dan cetaknya juga, 1 foto 20k, 2 foto bayar 35k dapat diskon, hehe.
Hanya area tempat cetaknya, banyak kot*ran hewan.
Semoga bisa lebih diperhatikan lagi ya kebersihannya.
Terima kasih.",5,Echy,2024-12-23T13:47:38.703Z,Pulau Kemaro,Sumatera Selatan
"Pulau Kemaro adalah sebuah pulau kecil yang terletak di tengah Sungai Musi, Palembang. Pulau ini terkenal dengan keindahan alamnya dan juga kaya akan sejarah dan legenda.

Pulau Kemaro dikenal dengan legenda cinta tragis antara Tan Bun An, seorang saudagar Tiongkok, dan Siti Fatimah, putri Raja Palembang. Kisah cinta mereka abadi dalam bentuk pagoda sembilan lantai yang menjadi ikon pulau ini. Pagoda ini merupakan bangunan yang paling ikonik di Pulau Kemaro. Arsitekturnya yang unik dan pemandangannya yang indah menjadikannya spot foto yang populer. Selain pagoda, di pulau ini juga terdapat kuil Buddha yang sering dikunjungi oleh umat Buddha, terutama saat perayaan Cap Go Meh.

Jauh dari hiruk pikuk kota, Pulau Kemaro menawarkan suasana yang tenang dan damai, cocok untuk bersantai dan menikmati keindahan alam. Dari Pulau Kemaro, pengunjung dapat menikmati pemandangan Sungai Musi yang luas dan indah, terutama saat matahari terbit atau terbenam.

Secara keseluruhan, Pulau Kemaro adalah destinasi wisata yang menarik di Palembang. Dengan keindahan alamnya, sejarah yang kaya, dan legenda yang menarik, Pulau Kemaro menawarkan pengalaman wisata yang unik. Jika Anda berkunjung ke Palembang, jangan lewatkan kesempatan untuk mengunjungi pulau ini.

Disclaimer dan Saran untuk Pengunjung Pulau Kemaro untuk ulasan saya tentang Pulau Kemaro berdasarkan pengalaman pribadi saya. Perlu diingat bahwa pendapat setiap pengunjung bisa berbeda-beda.

Semoga informasi ini membantu!",pulau kemaro pulau terletak tengah sungai musi palembang pulau terkenal keindahan alamnya kayak sejarah legenda pulau kemaro dikenal legenda cinta tragis tan bun an saudagar tiongkok siti fatimah putri raja palembang kisah cinta abadi bentuk pagoda sembilan lantai ikon pulau pagoda bangunan ikonik pulau kemaro arsitekturnya unik pemandangannya indah menjadikannya spot foto populer pagoda pulau kuil buddha dikunjungi umat buddha perayaan cap go meh hiruk pikuk kota pulau kemaro menawarkan suasana tenang damai cocok bersantai menikmati keindahan alam pulau kemaro pengunjung menikmati pemandangan sungai musi luas indah matahari terbit terbenam pulau kemaro destinasi wisata menarik palembang keindahan alamnya sejarah kayak legenda menarik pulau kemaro menawarkan pengalaman wisata unik berkunjung palembang lewatkan kesempatan mengunjungi pulau disclaimer saran pengunjung pulau kemaro ulasan pulau kemaro berdasarkan pengalaman pribadi pendapat pengunjung berbeda beda semoga informasi membantu,pulau maro pulau letak tengah sungai mus palembang pulau kenal indah alam kayak sejarah legenda pulau maro kenal legenda cinta tragis tan bun an saudagar tiongkok siti fatimah putri raja palembang kisah cinta abadi bentuk pagoda sembilan lantai ikon pulau pagoda bangun ikonik pulau maro arsitektur unik pandang indah jadi spot foto populer pagoda pulau kuil buddha kunjung umat buddha raya cap go meh hiruk pikuk kota pulau maro tawar suasana tenang damai cocok santa nikmat indah alam pulau maro unjung nikmat pandang sungai mus luas indah matahari terbit benam pulau maro destinasi wisata tarik palembang indah alam sejarah kayak legenda tarik pulau maro tawar alam wisata unik kunjung palembang lewat sempat unjung pulau disclaimer saran unjung pulau maro ulas pulau maro dasar alam pribadi dapat unjung beda beda moga informasi bantu,"Pulau Kemaro adalah sebuah pulau kecil yang terletak di tengah Sungai Musi, Palembang. Pulau ini terkenal dengan keindahan alamnya dan juga kaya akan sejarah dan legenda.

Pulau Kemaro dikenal dengan legenda cinta tragis antara Tan Bun An, seorang saudagar Tiongkok, dan Siti Fatimah, putri Raja Palembang. Kisah cinta mereka abadi dalam bentuk pagoda sembilan lantai yang menjadi ikon pulau ini. Pagoda ini merupakan bangunan yang paling ikonik di Pulau Kemaro. Arsitekturnya yang unik dan pemandangannya yang indah menjadikannya spot foto yang populer. Selain pagoda, di pulau ini juga terdapat kuil Buddha yang sering dikunjungi oleh umat Buddha, terutama saat perayaan Cap Go Meh.

Jauh dari hiruk pikuk kota, Pulau Kemaro menawarkan suasana yang tenang dan damai, cocok untuk bersantai dan menikmati keindahan alam. Dari Pulau Kemaro, pengunjung dapat menikmati pemandangan Sungai Musi yang luas dan indah, terutama saat matahari terbit atau terbenam.

Secara keseluruhan, Pulau Kemaro adalah destinasi wisata yang menarik di Palembang. Dengan keindahan alamnya, sejarah yang kaya, dan legenda yang menarik, Pulau Kemaro menawarkan pengalaman wisata yang unik. Jika Anda berkunjung ke Palembang, jangan lewatkan kesempatan untuk mengunjungi pulau ini.

Disclaimer dan Saran untuk Pengunjung Pulau Kemaro untuk ulasan saya tentang Pulau Kemaro berdasarkan pengalaman pribadi saya. Perlu diingat bahwa pendapat setiap pengunjung bisa berbeda-beda.

Semoga informasi ini membantu!",5,Octavianus Pratama,2024-10-11T10:20:49.797Z,Pulau Kemaro,Sumatera Selatan
"Belum sempat ke Pulau Kemaro,caknyo gagal teros",pulau kemaro caknyo gagal teros,pulau maro caknyo gagal ros,"Belum sempat ke Pulau Kemaro,caknyo gagal teros",2,Sarmila,2024-10-02T11:30:31.033Z,Pulau Kemaro,Sumatera Selatan
"02 Februari 2023, Pertama Kali menginjakkan kaki disini. Hanya ingin mengenang hal2 indahnya saja, tidak untuk kenangan pahitnya. Terimakasih Palembang, Terimakasih Pulau Kemaro, senang bisa befoto dan mengabadikan moment disini. 😊☺️",februari menginjakkan kaki mengenang indahnya kenangan pahitnya terimakasih palembang terimakasih pulau kemaro senang befoto mengabadikan moment,februari injak kaki kenang indah kenang pahit terimakasih palembang terimakasih pulau maro senang befoto abadi moment,"02 Februari 2023, Pertama Kali menginjakkan kaki disini. Hanya ingin mengenang hal2 indahnya saja, tidak untuk kenangan pahitnya. Terimakasih Palembang, Terimakasih Pulau Kemaro, senang bisa befoto dan mengabadikan moment disini. 😊☺️",5,Risq Avril,2024-09-18T00:03:57.259Z,Pulau Kemaro,Sumatera Selatan
"wisata religie umat khatolik Jakarta Barat, bersama Bus pariwisata PO. BAMtrans",wisata religie umat khatolik jakarta barat bus pariwisata po bamtrans,wisata religie umat khatolik jakarta barat bus pariwisata po bamtrans,"wisata religie umat khatolik Jakarta Barat, bersama Bus pariwisata PO. BAMtrans",5,inisibudi,2024-09-17T13:52:12.652Z,Pulau Kemaro,Sumatera Selatan
"Terdapat sepenggal kisah yang menjadi awal muasal tempat ini, sebuah situs wisata sejarah di sumatera selatan khususnya di kota Palembang, yg unik dari tempat ini adalah letaknya yg dikelilingi sungai musi maka jadilah ia pulau.",sepenggal kisah muasal situs wisata sejarah sumatera selatan kota palembang unik letaknya dikelilingi sungai musi pulau,penggal kisah muasal situs wisata sejarah sumatera selatan kota palembang unik letak keliling sungai mus pulau,"Terdapat sepenggal kisah yang menjadi awal muasal tempat ini, sebuah situs wisata sejarah di sumatera selatan khususnya di kota Palembang, yg unik dari tempat ini adalah letaknya yg dikelilingi sungai musi maka jadilah ia pulau.",4,"Irawan S. Tamin, S.P.",2024-07-30T09:35:13.886Z,Pulau Kemaro,Sumatera Selatan
"Merupakan salah satu destinasi wisata karena pagodanya yang besar dan cantik luar biasa. Walau sesungguhnya tempat ini merupakan kelenteng bagi umat konghucu untuk beribadat.
Tempatnya luas, kamar mandi pria dan Wanita yang sangat banyak.",salah destinasi wisata pagodanya cantik sesungguhnya kelenteng umat konghucu beribadat tempatnya luas kamar mandi pria wanita,salah destinasi wisata pagoda cantik sungguh kelenteng umat konghucu ibadat tempat luas kamar mandi pria wanita,"Merupakan salah satu destinasi wisata karena pagodanya yang besar dan cantik luar biasa. Walau sesungguhnya tempat ini merupakan kelenteng bagi umat konghucu untuk beribadat.
Tempatnya luas, kamar mandi pria dan Wanita yang sangat banyak.",5,Samil Kwan,2024-07-28T10:11:31.559Z,Pulau Kemaro,Sumatera Selatan
"Pulau Kemaro, ada tempat ibadat Hok Cheng Bio. Nyebrang sungai musi pakai perahu 30 ribu per orang. Masuk tempat ibadat gratis. Ada Pagoda, tempat menarik tapi mungkin masih dalam renovasi, toilet kotor.",pulau kemaro ibadat hok cheng bio nyebrang sungai musi pakai perahu ribu ibadat gratis pagoda menarik renovasi toilet kotor,pulau maro ibadat hok cheng bio nyebrang sungai mus pakai perahu ribu ibadat gratis pagoda tarik renovasi toilet kotor,"Pulau Kemaro, ada tempat ibadat Hok Cheng Bio. Nyebrang sungai musi pakai perahu 30 ribu per orang. Masuk tempat ibadat gratis. Ada Pagoda, tempat menarik tapi mungkin masih dalam renovasi, toilet kotor.",4,Dhana Laksana,2024-07-18T05:41:27.673Z,Pulau Kemaro,Sumatera Selatan
"Pulau yang indah dan bersejarah. Perjalanan menyusuri sungai Musi umtuk sampai ke pulau ini,  dari dermaga perahu di bawah jembatan Ampera, penuh dengan sensasi.",pulau indah bersejarah perjalanan menyusuri sungai musi umtuk pulau dermaga perahu jembatan ampera penuh sensasi,pulau indah sejarah jalan susur sungai mus umtuk pulau dermaga perahu jembatan ampera penuh sensasi,"Pulau yang indah dan bersejarah. Perjalanan menyusuri sungai Musi umtuk sampai ke pulau ini,  dari dermaga perahu di bawah jembatan Ampera, penuh dengan sensasi.",5,Pramono,2024-07-09T02:07:08.890Z,Pulau Kemaro,Sumatera Selatan
"Pulau kemaro, terletak di sungai Musi, di sana terdapat ornamen pagoda, dengan legenda kisah cinta Siti Fatimah dan putra Raja Tiong Hoa, pulaunya cukup luas, terdapat vihara cina klenteng Hok Tjing Rio, cuacanya sejuk, banyak pohon yg besar besar, hembusan angin dari sungai Musi membuat udara terasa segar, kita bisa ke sana dengan menaiki perahu dari dermaga, ada prasasti yg menceritakan kisah cinta Siti Fatimah dan putra raja Tiong Hoa.",pulau kemaro terletak sungai musi ornamen pagoda legenda kisah cinta siti fatimah putra raja tiong hoa pulaunya luas vihara cina klenteng hok tjing rio cuacanya sejuk pohon hembusan angin sungai musi udara segar perahu dermaga prasasti menceritakan kisah cinta siti fatimah putra raja tiong hoa,pulau maro letak sungai mus ornamen pagoda legenda kisah cinta siti fatimah putra raja tiong hoa pulau luas vihara cina klenteng hok tjing rio cuaca sejuk pohon hembus angin sungai mus udara segar perahu dermaga prasasti cerita kisah cinta siti fatimah putra raja tiong hoa,"Pulau kemaro, terletak di sungai Musi, di sana terdapat ornamen pagoda, dengan legenda kisah cinta Siti Fatimah dan putra Raja Tiong Hoa, pulaunya cukup luas, terdapat vihara cina klenteng Hok Tjing Rio, cuacanya sejuk, banyak pohon yg besar besar, hembusan angin dari sungai Musi membuat udara terasa segar, kita bisa ke sana dengan menaiki perahu dari dermaga, ada prasasti yg menceritakan kisah cinta Siti Fatimah dan putra raja Tiong Hoa.",5,Tria Meni,2024-07-02T15:30:36.744Z,Pulau Kemaro,Sumatera Selatan
Tempat yang sangat menakjubkan,menakjubkan,takjub,Tempat yang sangat menakjubkan,5,ian Xfaa,2024-06-20T04:39:26.429Z,Pulau Kemaro,Sumatera Selatan
