review,cleaned_review,cleaned_review_stemmed,review_text,rating,author,date,nama desa wisata,provinsi
"Tempat ini pernah rapih, pernah asyik, pernah highly recommended untuk wisata keluarga yang merakyat.
Kenapa tiga bintang, masih ada spot/tempat yang bisa dinikmati, tapi banyak yang bikin sedih/sayang kalau dilihat.",rapi asyik highly recommended wisata keluarga merakyat spot dinikmati bikin sedih sayang,rapi asyik highly recommended wisata keluarga rakyat spot nikmat bikin sedih sayang,"Tempat ini pernah rapih, pernah asyik, pernah highly recommended untuk wisata keluarga yang merakyat.
Kenapa tiga bintang, masih ada spot/tempat yang bisa dinikmati, tapi banyak yang bikin sedih/sayang kalau dilihat.",3,resandi sasmita,2026-04-02T05:26:44.835Z,Setu Babakan,DKI Jakarta
"Setu babakan penuh sama pengamen & pengemis,kesannya jadi kumuh.",setu babakan penuh pengamen pengemis kesannya kumuh,setu babakan penuh amen emis kesan kumuh,"Setu babakan penuh sama pengamen & pengemis,kesannya jadi kumuh.",1,Rajawali Malam,2026-03-31T10:58:45.313Z,Setu Babakan,DKI Jakarta
Jalanannya kok sekarang jelek banget ???... berlumpur dan debel kaya jalanan jaman dulu... ampuuun,jalanannya jelek banget berlumpur debel kayak jalanan jaman ampun,jalan jelek banget lumpur debel kayak jalan jaman ampun,Jalanannya kok sekarang jelek banget ???... berlumpur dan debel kaya jalanan jaman dulu... ampuuun,2,H J,2026-03-30T08:27:17.991Z,Setu Babakan,DKI Jakarta
Perumahan aman dan nyaman akses masuk mobil ke dalam perumahan cukup luas,perumahan aman nyaman akses mobil perumahan luas,rumah aman nyaman akses mobil rumah luas,Perumahan aman dan nyaman akses masuk mobil ke dalam perumahan cukup luas,5,David Ray,2026-03-26T10:04:17.031Z,Setu Babakan,DKI Jakarta
Mantap,mantap,mantap,Mantap,5,Dede achiri Dede achiri,2026-03-18T19:21:42.737Z,Setu Babakan,DKI Jakarta
"Tempatnya cukup nyaman
jaga kebersihan",tempatnya nyaman jaga kebersihan,tempat nyaman jaga bersih,"Tempatnya cukup nyaman
jaga kebersihan",4,Askara Nawasena,2026-03-16T12:27:06.594Z,Setu Babakan,DKI Jakarta
Jalannya skrng kaya jalanan dijajah sama pasukan gajah🙏,jalannya kayak jalanan dijajah pasukan gajah,jalan kayak jalan jajah pasu gajah,Jalannya skrng kaya jalanan dijajah sama pasukan gajah🙏,5,Mutiara Taskia,2026-03-12T22:45:01.367Z,Setu Babakan,DKI Jakarta
Bagus buat nongkrong,bagus nongkrong,bagus nongkrong,Bagus buat nongkrong,5,Cindar tyas Norita,2026-03-12T13:17:24.841Z,Setu Babakan,DKI Jakarta
"Suasana cukup asri lupakan penat tengah kota, lokasi dekat ragunan zoo",suasana asri lupakan penat tengah kota lokasi ragunan zoo,suasana asri lupa penat tengah kota lokasi ragunan zoo,"Suasana cukup asri lupakan penat tengah kota, lokasi dekat ragunan zoo",5,Deddy Heriyanto,2026-02-27T19:10:24.010Z,Setu Babakan,DKI Jakarta
keren,keren,keren,keren,5,abcryin,2026-02-18T05:27:22.213Z,Setu Babakan,DKI Jakarta
Ada perahu kayuh bebek-bebekan,perahu kayuh bebek bebekan,perahu kayuh bebek bebe,Ada perahu kayuh bebek-bebekan,5,Aloysius Haryadi,2026-02-01T05:54:00.676Z,Setu Babakan,DKI Jakarta
Lumauan pake tempat ngopi,lumauan pakai ngopi,lumauan pakai ngopi,Lumauan pake tempat ngopi,5,Chris,2026-01-23T05:38:07.971Z,Setu Babakan,DKI Jakarta
"Tempat santai bareng keluarga dan kawan, bisa nikmati kuliner Betawi seperti kerak telor, Soto Betawi, ketoprak, toge goreng dll - di pinggir Setu sambil ngopi tambah adem liat Aer Setu  - pokoknya mantap dan harga makanan nya bersahabat kok.",santai bareng keluarga kawan nikmati kuliner betawi kerak telor soto betawi ketoprak toge goreng dll pinggir setu ngopi adem air setu pokoknya mantap harga makanan bersahabat,santai bareng keluarga kawan nikmat kuliner betawi kerak telor soto betawi ketoprak toge goreng dll pinggir setu ngopi adem air setu pokok mantap harga makan sahabat,"Tempat santai bareng keluarga dan kawan, bisa nikmati kuliner Betawi seperti kerak telor, Soto Betawi, ketoprak, toge goreng dll - di pinggir Setu sambil ngopi tambah adem liat Aer Setu  - pokoknya mantap dan harga makanan nya bersahabat kok.",5,Sarullah Alen,2026-01-22T03:03:21.950Z,Setu Babakan,DKI Jakarta
Kawasan betawi terpadu wisata dan museum.anter anakku lomba marching band disana.jangan lupa ke toko aneka jajanan juga keperluan pernak penik betawi.baju makanan minuman khas daerah.,kawasan betawi terpadu wisata museum anter anakku lomba marching band disana lupa toko aneka jajanan keperluan pernak penik betawi baju makanan minuman khas daerah,kawasan betawi padu wisata museum anter anak lomba marching band sana lupa toko aneka jajan perlu pernak nik betawi baju makan minum khas daerah,Kawasan betawi terpadu wisata dan museum.anter anakku lomba marching band disana.jangan lupa ke toko aneka jajanan juga keperluan pernak penik betawi.baju makanan minuman khas daerah.,4,Komariah Sanusi,2026-01-09T10:55:55.618Z,Setu Babakan,DKI Jakarta
Tempatnya enak nyaman buat santai,tempatnya nyaman santai,tempat nyaman santai,Tempatnya enak nyaman buat santai,5,Mania Discus,2026-01-07T02:15:47.507Z,Setu Babakan,DKI Jakarta
"sayangnya becek karena habis hujan..
ramai banyak jajanan di sepanjang pinggir setu",sayangnya becek habis hujan ramai jajanan pinggir setu,sayang becek habis hujan ramai jajan pinggir setu,"sayangnya becek karena habis hujan..
ramai banyak jajanan di sepanjang pinggir setu",5,wahyuni윤,2026-01-05T04:15:05.207Z,Setu Babakan,DKI Jakarta
"Setu Babakan terletak di Jl. M. Khafi II.

Langganan banget maen kesini, karena tiap minggu ada show ondel2. Terkadang klo lagi ada event Hajatan Jakarta atau lainnya juga rame ada bazaar & show.

Masuknya gratis, tinggal scan barcode dan isi Gform.
Anak2 seneng banget.

Tersedia mushola, toilet & gazebo2.
Toiletnya kurang terawat 🙏🏻.

Bisa maen ke setunya juga, ada delman juga bayar 35rb.",setu babakan terletak jl khafi ii langganan banget main kesini minggu show ondel terkadang kalo event hajatan jakarta rame bazaar show masuknya gratis tinggal scan barcode isi gform anak senang banget tersedia mushola toilet gazebo toiletnya terawat main setunya delman bayar ribu,setu babakan letak jl khafi ii langgan banget main kesini minggu show ondel terkadang kalo event hajat jakarta rame bazaar show masuk gratis tinggal scan barcode isi gform anak senang banget sedia mushola toilet gazebo toilet awat main setu delman bayar ribu,"Setu Babakan terletak di Jl. M. Khafi II.

Langganan banget maen kesini, karena tiap minggu ada show ondel2. Terkadang klo lagi ada event Hajatan Jakarta atau lainnya juga rame ada bazaar & show.

Masuknya gratis, tinggal scan barcode dan isi Gform.
Anak2 seneng banget.

Tersedia mushola, toilet & gazebo2.
Toiletnya kurang terawat 🙏🏻.

Bisa maen ke setunya juga, ada delman juga bayar 35rb.",5,Nopia Rahmah Supriyani,2025-12-24T09:18:06.538Z,Setu Babakan,DKI Jakarta
Cagar budaya betawi dan mengenal budaya betawi.serta makanan khas betawi,cagar budaya betawi mengenal budaya betawi makanan khas betawi,cagar budaya betawi kenal budaya betawi makan khas betawi,Cagar budaya betawi dan mengenal budaya betawi.serta makanan khas betawi,5,Dilla Afrida,2025-12-12T21:40:21.559Z,Setu Babakan,DKI Jakarta
"Kesini juli 2022 dulu sama mantan baru upload sekarang, grgr ga sengaja buka google foto, tempatnya bagus, nyaman, bikin nostalgia wkwkw",kesini juli mantan upload gara-gara sengaja buka foto tempatnya bagus nyaman bikin nostalgia wkwkw,kesini juli mantan upload gara-gara sengaja buka foto tempat bagus nyaman bikin nostalgia wkwkw,"Kesini juli 2022 dulu sama mantan baru upload sekarang, grgr ga sengaja buka google foto, tempatnya bagus, nyaman, bikin nostalgia wkwkw",5,Kanjeng Gamas Brajamusti,2025-12-10T09:03:36.703Z,Setu Babakan,DKI Jakarta
Keren,keren,keren,Keren,5,Jamilatul Khair,2025-12-07T10:45:16.914Z,Setu Babakan,DKI Jakarta
"Tempatnya sejuk, kesini hari biasa tidak terlalu ramai, untuk hari libur lumayan ramai, untuk parkiran mobil hari libur cukup jauh, makanannya enak ada laksa, toge koreng, soto mie, soto daging, kerak telor, dan jajanan yang lain, cocok mengajak keluarga santai kesini, rekomen",tempatnya sejuk kesini ramai libur lumayan ramai parkiran mobil libur makanannya laksa toge koreng soto mie soto daging kerak telor jajanan cocok mengajak keluarga santai kesini rekomen,tempat sejuk kesini ramai libur lumayan ramai parkir mobil libur makan laksa toge koreng soto mie soto daging kerak telor jajan cocok ajak keluarga santai kesini rekomen,"Tempatnya sejuk, kesini hari biasa tidak terlalu ramai, untuk hari libur lumayan ramai, untuk parkiran mobil hari libur cukup jauh, makanannya enak ada laksa, toge koreng, soto mie, soto daging, kerak telor, dan jajanan yang lain, cocok mengajak keluarga santai kesini, rekomen",5,Hachi Februarindu,2025-12-03T04:11:06.809Z,Setu Babakan,DKI Jakarta
"Deket dr rumah, tp jalannya dibenerin doong..makin ancur pavingnya.",rumah jalannya dibenerin hancur pavingnya,rumah jalan dibenerin hancur pavingnya,"Deket dr rumah, tp jalannya dibenerin doong..makin ancur pavingnya.",4,Maya Malahayati,2025-12-01T23:59:37.757Z,Setu Babakan,DKI Jakarta
Alhamdulillah tempat yang bagus buat liburan bareng keluarga...murah meriah...parkiran luas...akses mudah d jangkao....tertata rapi..keren 👍,alhamdulillah bagus liburan bareng keluarga murah meriah parkiran luas akses mudah jangkao tertata rapi keren,alhamdulillah bagus libur bareng keluarga murah riah parkir luas akses mudah jangkao tata rapi keren,Alhamdulillah tempat yang bagus buat liburan bareng keluarga...murah meriah...parkiran luas...akses mudah d jangkao....tertata rapi..keren 👍,5,Pacee Ilham Ramadhan,2025-12-01T02:38:19.831Z,Setu Babakan,DKI Jakarta
Nice place,nice place,nice place,Nice place,5,Endang Sugiarto,2025-11-13T05:43:34.614Z,Setu Babakan,DKI Jakarta
Jagalah Kelestarian Lingkungan Budaya Betawi terutama Indonesia yg layak Menjadi Duta Dibumi Pertiwi,jagalah kelestarian lingkungan budaya betawi indonesia layak duta dibumi pertiwi,jaga lestari lingkung budaya betawi indonesia layak duta bumi pertiwi,Jagalah Kelestarian Lingkungan Budaya Betawi terutama Indonesia yg layak Menjadi Duta Dibumi Pertiwi,4,Yusfar Alam,2025-11-10T10:06:42.737Z,Setu Babakan,DKI Jakarta
"Cagar budaya Betawi yang cukup legenda
Banyak kulineran khas Betawi
Asik buat piknik
Adem
Sejuk
Wisata budaya asli betawi
Central adat istiadat Betawi

Serba Betawi
Soto
Biar pletok
Kue ape
Banyak lah...",cagar budaya betawi legenda kulineran khas betawi asik piknik adem sejuk wisata budaya asli betawi central adat istiadat betawi serba betawi soto biar pletok kue,cagar budaya betawi legenda kuliner khas betawi asik piknik adem sejuk wisata budaya asli betawi central adat istiadat betawi serba betawi soto biar pletok kue,"Cagar budaya Betawi yang cukup legenda
Banyak kulineran khas Betawi
Asik buat piknik
Adem
Sejuk
Wisata budaya asli betawi
Central adat istiadat Betawi

Serba Betawi
Soto
Biar pletok
Kue ape
Banyak lah...",5,mohammad subchi,2025-11-05T00:16:36.202Z,Setu Babakan,DKI Jakarta
"haloo semuanya, aku fitri aku mau bagikan moment bersama pasangan aku yang ganteng ini , kita waktu itu lagi coba aja si main di Setu seruuu bangettttt adem sejuk ❤️👋🏻",haloo fitri bagikan moment pasangan ganteng waktu coba main setu seru banget adem sejuk,haloo fitri bagi moment pasang ganteng waktu coba main setu seru banget adem sejuk,"haloo semuanya, aku fitri aku mau bagikan moment bersama pasangan aku yang ganteng ini , kita waktu itu lagi coba aja si main di Setu seruuu bangettttt adem sejuk ❤️👋🏻",5,FITRI,2025-11-04T14:29:54.913Z,Setu Babakan,DKI Jakarta
Pas buat ajak anak edukasi fan mengenal adat betawian,pas ajak anak edukasi fan mengenal adat betawian,pas ajak anak edukasi fan kenal adat betawian,Pas buat ajak anak edukasi fan mengenal adat betawian,5,Miss Rya,2025-11-04T03:43:45.028Z,Setu Babakan,DKI Jakarta
Sedep daah,sedep dah,sedep dah,Sedep daah,5,Komar Udin,2025-10-27T14:27:18.047Z,Setu Babakan,DKI Jakarta
"Setu babakan tempatnya adem,tp syang hiburannya tertentu doang adanya,makanan murmerh",setu babakan tempatnya adem sayang hiburannya makanan murmerh,setu babakan tempat adem sayang hibur makan murmerh,"Setu babakan tempatnya adem,tp syang hiburannya tertentu doang adanya,makanan murmerh",5,Rico Anah,2025-10-27T09:32:44.442Z,Setu Babakan,DKI Jakarta
"Tempat kedua makan diluar ^^
Di sini, adem banget duduk di bawah pohon. Sambil makan kerak telur.",makan diluar adem banget duduk pohon makan kerak telur,makan luar adem banget duduk pohon makan kerak telur,"Tempat kedua makan diluar ^^
Di sini, adem banget duduk di bawah pohon. Sambil makan kerak telur.",5,ria meyliana,2025-10-20T14:45:03.988Z,Setu Babakan,DKI Jakarta
Gua sebagai orang Betawi kecewa berat dengan harga makanan yg asal nembak... terutama di sebelah timur...udah makanan kaga enak  ternyata yg jual bukan orang Betawi..pantesan asal tembak.. tolong di tindak penjual yg asal nembak bikin pengunjung sepi....,gua betawi kecewa berat harga makanan menembak sebelah timur makanan kagak jual betawi pantesan tembak tolong tindak penjual menembak bikin pengunjung sepi,gua betawi kecewa berat harga makan tembak belah timur makan kagak jual betawi pantesan tembak tolong tindak jual tembak bikin unjung sepi,Gua sebagai orang Betawi kecewa berat dengan harga makanan yg asal nembak... terutama di sebelah timur...udah makanan kaga enak  ternyata yg jual bukan orang Betawi..pantesan asal tembak.. tolong di tindak penjual yg asal nembak bikin pengunjung sepi....,1,leketek moscow,2025-10-12T13:29:31.023Z,Setu Babakan,DKI Jakarta
"Untuk piknik oke ada bebek2an,delman,bisa gelar tiker dibawah pohon rindang. Untuk olah raga oke klo keliling danau kurleb 4km bisa 5000an langkah. Untuk wisata kuliner okee bangett mau cari apa aja ada, bakso,mie ayam, soto betawi, soto mie, kerak telor, gado2, ketoprak, laksa, dll..pedagang grobakan juga banyak yang keliling.Untuk blajar kebudayaan betawi juga oke, ada museum dan panggung pertunjukannya. OKE bgt deh utk ajak keluarga.  Have Fun..",piknik oke bebek an delman gelar tiker dibawah pohon rindang olah raga oke kalo keliling danau kurleb an langkah wisata kuliner okee banget cari bakso mie ayam soto betawi soto mie kerak telor gado ketoprak laksa dll pedagang grobakan keliling belajar kebudayaan betawi oke museum panggung pertunjukannya oke banget ajak keluarga have fun,piknik oke bebek an delman gelar tiker bawah pohon rindang olah raga oke kalo keliling danau kurleb an langkah wisata kuliner okee banget cari bakso mie ayam soto betawi soto mie kerak telor gado ketoprak laksa dll dagang grobakan keliling ajar budaya betawi oke museum panggung tunjuk oke banget ajak keluarga have fun,"Untuk piknik oke ada bebek2an,delman,bisa gelar tiker dibawah pohon rindang. Untuk olah raga oke klo keliling danau kurleb 4km bisa 5000an langkah. Untuk wisata kuliner okee bangett mau cari apa aja ada, bakso,mie ayam, soto betawi, soto mie, kerak telor, gado2, ketoprak, laksa, dll..pedagang grobakan juga banyak yang keliling.Untuk blajar kebudayaan betawi juga oke, ada museum dan panggung pertunjukannya. OKE bgt deh utk ajak keluarga.  Have Fun..",5,tyas pratiwi,2025-10-06T05:00:57.140Z,Setu Babakan,DKI Jakarta
Good,good,good,Good,5,Wahyu al marif,2025-09-30T06:39:30.450Z,Setu Babakan,DKI Jakarta
Tempatnya bagus tapi kadang airnya banyak daun² dan kita bisa menikmati setu sambil ngopi atau minum es degan masuk gratis tapi sepeda motor yng masuk atau hanya lewat kena restribusi  dan parkir bayar lagi..tapi ngak mahal juga masih wajar.,tempatnya bagus kadang airnya daun menikmati setu ngopi minum es degan gratis sepeda motor restribusi parkir bayar mahal wajar,tempat bagus kadang air daun nikmat setu ngopi minum es degan gratis sepeda motor restribusi parkir bayar mahal wajar,Tempatnya bagus tapi kadang airnya banyak daun² dan kita bisa menikmati setu sambil ngopi atau minum es degan masuk gratis tapi sepeda motor yng masuk atau hanya lewat kena restribusi  dan parkir bayar lagi..tapi ngak mahal juga masih wajar.,4,Edy Ruslyanto,2025-09-21T08:23:21.161Z,Setu Babakan,DKI Jakarta
"Enak tempatnya, cuma sayang danaunya kotor... Saya cuma makan aja sih, tapi ya itu aja danaunya kotor dan sepi... Makan di lesehan juga rasanya gaenak liat danau kotor... Ada larangan memancing jg banyak orang tidak taat aturan malah mancing di danau..",tempatnya sayang danaunya kotor makan danaunya kotor sepi makan lesehan gaenak danau kotor larangan memancing taat aturan mancing danau,tempat sayang danau kotor makan danau kotor sepi makan leseh gaenak danau kotor larang pancing taat atur mancing danau,"Enak tempatnya, cuma sayang danaunya kotor... Saya cuma makan aja sih, tapi ya itu aja danaunya kotor dan sepi... Makan di lesehan juga rasanya gaenak liat danau kotor... Ada larangan memancing jg banyak orang tidak taat aturan malah mancing di danau..",3,Riza Virzha,2025-09-12T09:18:25.187Z,Setu Babakan,DKI Jakarta
Taushiah agama Sabtu pagi 23 Agustus 2025,taushiah agama sabtu pagi agustus,taushiah agama sabtu pagi agustus,Taushiah agama Sabtu pagi 23 Agustus 2025,5,Habib Betawi,2025-09-09T23:47:29.505Z,Setu Babakan,DKI Jakarta
Jalan nya rusak,jalan rusak,jalan rusak,Jalan nya rusak,3,Dincek,2025-09-06T00:17:00.954Z,Setu Babakan,DKI Jakarta
Tempat nya bagus tapi jalanan nya mohon untuk diperbaiki,bagus jalanan diperbaiki,bagus jalan baik,Tempat nya bagus tapi jalanan nya mohon untuk diperbaiki,5,Gio Pp04,2025-08-24T07:50:39.215Z,Setu Babakan,DKI Jakarta
Nyaman & Asri,nyaman asri,nyaman asri,Nyaman & Asri,5,Aqiqah Cerdas,2025-08-13T00:25:35.938Z,Setu Babakan,DKI Jakarta
Bagus banget buat liat sunset 😍❤️,bagus banget sunset,bagus banget sunset,Bagus banget buat liat sunset 😍❤️,5,Iza Beauty,2025-08-11T07:52:26.933Z,Setu Babakan,DKI Jakarta
ada tukang palaknya,tukang palaknya,tukang palak,ada tukang palaknya,1,Rico Afriansyah,2025-07-27T10:22:25.888Z,Setu Babakan,DKI Jakarta
ikannya dikit pada sakit gigi,ikannya dikit sakit gigi,ikan dikit sakit gigi,ikannya dikit pada sakit gigi,1,Ex immo,2025-07-27T09:56:49.706Z,Setu Babakan,DKI Jakarta
