review,cleaned_review,cleaned_review_stemmed,review_text,rating,author,date,nama desa wisata,provinsi
cocok untuk makan seafood karena ada beberapa resto seafood,cocok makan seafood resto seafood,cocok makan seafood resto seafood,cocok untuk makan seafood karena ada beberapa resto seafood,4,satria,2024-01-20T03:09:36.265Z,Kampung Terih,Kepulauan Riau
"Tempat wisata kuliner, cocok untuk anda yg budged sedang 2 saja",wisata kuliner cocok budged,wisata kuliner cocok budged,"Tempat wisata kuliner, cocok untuk anda yg budged sedang 2 saja",3,HOLPA PANE,2024-01-12T22:45:49.411Z,Kampung Terih,Kepulauan Riau
"Lokasi tidak terlalu jauh dr kampung tua Melayu,dengan View laut bisa melihat daerah Batam center",lokasi kampung tua melayu view laut daerah batam center,lokasi kampung tua melayu view laut daerah batam center,"Lokasi tidak terlalu jauh dr kampung tua Melayu,dengan View laut bisa melihat daerah Batam center",4,Annasriyah Masfufah,2024-01-12T11:13:23.793Z,Kampung Terih,Kepulauan Riau
"View nya bagus, bersih. Harga juga oke
Sayang jalan masuk nya aja horor, dekt pemakaman",view bagus bersih harga oke sayang jalan horor pemakaman,view bagus bersih harga oke sayang jalan horor makam,"View nya bagus, bersih. Harga juga oke
Sayang jalan masuk nya aja horor, dekt pemakaman",5,SHAKIRA stationery,2024-01-09T04:20:14.564Z,Kampung Terih,Kepulauan Riau
Sea food enak,sea food,sea food,Sea food enak,5,Indo Menot,2023-12-29T15:52:28.985Z,Kampung Terih,Kepulauan Riau
"Loved it! Delicious

Serius kalau rasa, boleh lah tempat ini",loved delicious serius,loved delicious serius,"Loved it! Delicious

Serius kalau rasa, boleh lah tempat ini",5,Rudy Hardo,2023-12-29T09:03:33.849Z,Kampung Terih,Kepulauan Riau
Pelayanan mantap,pelayanan mantap,layan mantap,Pelayanan mantap,4,asrul cane,2023-12-20T07:38:30.392Z,Kampung Terih,Kepulauan Riau
"Desa wisata yang menarik, sudah bolak-balik ke Nongsa puluhan kali tapi baru nemu desa wisata Kampung Terih.",desa wisata menarik bolak nongsa puluhan nemu desa wisata kampung terih,desa wisata tarik bolak nongsa puluh nemu desa wisata kampung terih,"Desa wisata yang menarik, sudah bolak-balik ke Nongsa puluhan kali tapi baru nemu desa wisata Kampung Terih.",5,Suprianto,2023-12-02T02:28:37.427Z,Kampung Terih,Kepulauan Riau
"Banyak paku menuju lokasi, harga mehong, rasa standar..",paku lokasi harga mehong standar,paku lokasi harga mehong standar,"Banyak paku menuju lokasi, harga mehong, rasa standar..",3,indah Wulandari situmeang,2023-10-31T05:43:56.454Z,Kampung Terih,Kepulauan Riau
Mantappp.....,mantap,mantap,Mantappp.....,3,bram imilta,2023-10-29T03:52:27.579Z,Kampung Terih,Kepulauan Riau
"Kampung nelayan yg asri, bersih dan masakannya enak murah meriah",kampung nelayan asri bersih masakannya murah meriah,kampung nelayan asri bersih masakan murah riah,"Kampung nelayan yg asri, bersih dan masakannya enak murah meriah",5,Bella Belle,2023-10-07T14:40:07.208Z,Kampung Terih,Kepulauan Riau
"Kuliner enak murah meriah dengan viewnya yg memanjakan mata, bisa buat wisata kemping",kuliner murah meriah viewnya memanjakan wisata kemping,kuliner murah riah viewnya manja wisata kemping,"Kuliner enak murah meriah dengan viewnya yg memanjakan mata, bisa buat wisata kemping",5,Noviar Rachmat,2023-09-28T10:23:28.335Z,Kampung Terih,Kepulauan Riau
Lumayan,lumayan,lumayan,Lumayan,4,Tovecxs andiansyah,2023-09-15T14:00:25.328Z,Kampung Terih,Kepulauan Riau
"Suasananya bagus, cuma sudah mulai tidak terawat dan kurang pengunjung. Perlu perbaikan sarana pra sarana.",suasananya bagus terawat pengunjung perbaikan sarana pra sarana,suasana bagus awat unjung baik sarana pra sarana,"Suasananya bagus, cuma sudah mulai tidak terawat dan kurang pengunjung. Perlu perbaikan sarana pra sarana.",4,Ingin Cerdas,2023-08-27T08:22:09.378Z,Kampung Terih,Kepulauan Riau
Menyenangkan,menyenangkan,senang,Menyenangkan,4,Dony Aditya,2023-08-06T15:36:01.339Z,Kampung Terih,Kepulauan Riau
"masakannya enak, rekomendasi untuk bawa keluarga",masakannya rekomendasi bawa keluarga,masakan rekomendasi bawa keluarga,"masakannya enak, rekomendasi untuk bawa keluarga",5,Jeki Septiawan,2023-08-05T07:49:09.302Z,Kampung Terih,Kepulauan Riau
Sedap nya makan di Seafood Makcik,sedap makan seafood makcik,sedap makan seafood makcik,Sedap nya makan di Seafood Makcik,5,Monaliza Hamzah,2023-07-23T11:14:23.104Z,Kampung Terih,Kepulauan Riau
"Tenang, bagus. Makanannya enak dan murah.",tenang bagus makanannya murah,tenang bagus makan murah,"Tenang, bagus. Makanannya enak dan murah.",5,noesaja official,2023-06-30T09:51:00.531Z,Kampung Terih,Kepulauan Riau
Nyaman .dan menunya enak,nyaman menunya,nyaman menu,Nyaman .dan menunya enak,5,Zakir Fahmi,2023-04-05T06:22:38.450Z,Kampung Terih,Kepulauan Riau
Cooolss,cooolss,cooolss,Cooolss,5,Andika,2023-04-02T11:57:05.056Z,Kampung Terih,Kepulauan Riau
"Bagus, seperti pedesaan.. Cm ayamnya tolong dikondisikan, buang kotoran dimana"" soalnya",bagus pedesaan ayamnya tolong dikondisikan buang kotoran dimana,bagus desa ayam tolong kondisi buang kotor mana,"Bagus, seperti pedesaan.. Cm ayamnya tolong dikondisikan, buang kotoran dimana"" soalnya",5,Arko,2023-03-29T01:04:27.621Z,Kampung Terih,Kepulauan Riau
Salah satu objek wisata terupdate dan ramai dikunjungi dengan fasilitas terbaik buat nongkrong dan ngobrol sama pasangan maupun wahana hiburan lainnya yg keren.sok langsung aja datang ke desa wisata kampung terih,salah objek wisata terupdate ramai dikunjungi fasilitas terbaik nongkrong mengobrol pasangan wahana hiburan keren sok desa wisata kampung terih,salah objek wisata terupdate ramai kunjung fasilitas baik nongkrong obrol pasang wahana hibur keren sok desa wisata kampung terih,Salah satu objek wisata terupdate dan ramai dikunjungi dengan fasilitas terbaik buat nongkrong dan ngobrol sama pasangan maupun wahana hiburan lainnya yg keren.sok langsung aja datang ke desa wisata kampung terih,4,Abdulrasid PAOKUMA,2023-03-26T02:45:11.944Z,Kampung Terih,Kepulauan Riau
Nothing special here,nothing special here,nothing special here,Nothing special here,3,Nia Fitriani,2023-03-07T01:37:38.294Z,Kampung Terih,Kepulauan Riau
Kurang sejuk,sejuk,sejuk,Kurang sejuk,3,bonny sugiarto,2023-02-18T08:47:36.707Z,Kampung Terih,Kepulauan Riau
Tempat yang indah untuk menikmati Sunset,indah menikmati sunset,indah nikmat sunset,Tempat yang indah untuk menikmati Sunset,3,La Mjrr,2023-02-17T00:56:31.056Z,Kampung Terih,Kepulauan Riau
Tempatnya asri nyaman untuk penginjung,tempatnya asri nyaman penginjung,tempat asri nyaman penginjung,Tempatnya asri nyaman untuk penginjung,1,Oman Conate,2023-02-15T02:12:48.899Z,Kampung Terih,Kepulauan Riau
"Enak masakan ikannya, ditambah lagi suasana makan di tepi laut. Rugi jika anda tidak coba. Cuma nunggu pesanan sedikit lama",masakan ikannya ditambah suasana makan tepi laut rugi coba menunggu pesanan,masakan ikan tambah suasana makan tepi laut rugi coba tunggu pesan,"Enak masakan ikannya, ditambah lagi suasana makan di tepi laut. Rugi jika anda tidak coba. Cuma nunggu pesanan sedikit lama",4,Mashadi Ali,2023-01-22T14:00:30.908Z,Kampung Terih,Kepulauan Riau
Tempat makan seafood yg enak dan murah. Seafoodnya fresh. Dan pemandangannya langsung laut. Harganya terjangkau,makan seafood murah seafoodnya fresh pemandangannya laut harganya terjangkau,makan seafood murah seafoodnya fresh pandang laut harga jangkau,Tempat makan seafood yg enak dan murah. Seafoodnya fresh. Dan pemandangannya langsung laut. Harganya terjangkau,4,Adhie Wijaya,2023-01-05T23:31:09.337Z,Kampung Terih,Kepulauan Riau
"Entah ekspektasi saya terlalu tinggi, atau saya salah lokasi. Namun kesan saya dengan tempat ini adalah zonk. Rekomendasi di youtube dengan apa yang saya temukan di desa ini sangat berbeda, entah salahnya dimana. Altar yang menjorok ke laut yang menjadi daya tarik, seolah kehilangan daya pikatnya, apalagi warga membangun pondok2 rumah makan tepat di samping anjung. Seolah itu adalah jalan menuju pondok, bukan menuju laut. Ditambah kunjungan saya ke lokasi di kala laut surut, sehingga yang saya temukan tidak lebih dari sebidang kolam berlumpur yang mengering.",ekspektasi tinggi salah lokasi kesan zonk rekomendasi youtube temukan desa berbeda salahnya dimana altar menjorok laut daya tarik kehilangan daya pikatnya warga membangun pondok rumah makan samping anjung jalan pondok laut ditambah kunjungan lokasi laut surut temukan sebidang kolam berlumpur mengering,ekspektasi tinggi salah lokasi kesan zonk rekomendasi youtube temu desa beda salah mana altar jorok laut daya tarik hilang daya pikat warga bangun pondok rumah makan samping anjung jalan pondok laut tambah kunjung lokasi laut surut temu bidang kolam lumpur ering,"Entah ekspektasi saya terlalu tinggi, atau saya salah lokasi. Namun kesan saya dengan tempat ini adalah zonk. Rekomendasi di youtube dengan apa yang saya temukan di desa ini sangat berbeda, entah salahnya dimana. Altar yang menjorok ke laut yang menjadi daya tarik, seolah kehilangan daya pikatnya, apalagi warga membangun pondok2 rumah makan tepat di samping anjung. Seolah itu adalah jalan menuju pondok, bukan menuju laut. Ditambah kunjungan saya ke lokasi di kala laut surut, sehingga yang saya temukan tidak lebih dari sebidang kolam berlumpur yang mengering.",2,Rajhgun,2022-12-26T16:09:33.198Z,Kampung Terih,Kepulauan Riau
"ada bermacam  wahana disini, tempat makan juga ada",wahana makan,wahana makan,"ada bermacam  wahana disini, tempat makan juga ada",5,Eko Suprianto,2022-10-29T00:42:20.161Z,Kampung Terih,Kepulauan Riau
Kulinernya masih ala tradisional melayu dn murah,kulinernya ala tradisional melayu murah,kuliner ala tradisional melayu murah,Kulinernya masih ala tradisional melayu dn murah,5,Ono Hartono,2022-09-30T00:49:16.466Z,Kampung Terih,Kepulauan Riau
Paintball,paintball,paintball,Paintball,4,Rusnandar Dariah,2022-09-03T00:58:07.174Z,Kampung Terih,Kepulauan Riau
"Datanglah sore2, sunsetnya keren",datanglah sore sunsetnya keren,datang sore sunsetnya keren,"Datanglah sore2, sunsetnya keren",5,Dastan Aldebaran,2022-08-18T23:03:24.628Z,Kampung Terih,Kepulauan Riau
Makanannya enak harga terjangkau,makanannya harga terjangkau,makan harga jangkau,Makanannya enak harga terjangkau,4,Moh Junaedi,2022-07-14T23:11:17.738Z,Kampung Terih,Kepulauan Riau
Wisata Baru ! Nikmati waktu bersantai bersama keluarga,wisata nikmati waktu bersantai keluarga,wisata nikmat waktu santa keluarga,Wisata Baru ! Nikmati waktu bersantai bersama keluarga,3,Emde,2022-06-18T03:43:04.069Z,Kampung Terih,Kepulauan Riau
Ok,ok,ok,Ok,5,Samsir Sam,2022-05-16T00:48:09.837Z,Kampung Terih,Kepulauan Riau
"Pantainya jenis pantai bakau, tidak ada pasirnya, jadi kalau mau jalan jalan ke pantai yang banyak pepohonan untuk foto foto ini tempat yang bagus, tidak recomended untuk berenang, ada jual sea food yang enak dan murah dan tempatnya diatas pantai",pantainya jenis pantai bakau pasirnya jalan jalan pantai pepohonan foto foto bagus recomended berenang jual sea food murah tempatnya diatas pantai,pantai jenis pantai bakau pasir jalan jalan pantai pohon foto foto bagus recomended renang jual sea food murah tempat atas pantai,"Pantainya jenis pantai bakau, tidak ada pasirnya, jadi kalau mau jalan jalan ke pantai yang banyak pepohonan untuk foto foto ini tempat yang bagus, tidak recomended untuk berenang, ada jual sea food yang enak dan murah dan tempatnya diatas pantai",5,Mokhamad Ferdian Fikri,2022-05-09T22:28:08.839Z,Kampung Terih,Kepulauan Riau
Pantainya kecil...ada warung seafood kecil dg saung diatas pantai lumayan murah dan nyaman,pantainya warung seafood saung diatas pantai lumayan murah nyaman,pantai warung seafood saung atas pantai lumayan murah nyaman,Pantainya kecil...ada warung seafood kecil dg saung diatas pantai lumayan murah dan nyaman,4,Mokhamad Aqil Muhaemin,2022-05-09T02:25:33.077Z,Kampung Terih,Kepulauan Riau
"Tempat yg nyaman buat bersantai,bareng teman ataupun keluarga... Rekomended banget pokoknya...",nyaman bersantai bareng teman keluarga rekomended banget pokoknya,nyaman santa bareng teman keluarga rekomended banget pokok,"Tempat yg nyaman buat bersantai,bareng teman ataupun keluarga... Rekomended banget pokoknya...",5,pawon bumen,2022-05-09T01:05:40.632Z,Kampung Terih,Kepulauan Riau
Cukup menghibur....!,menghibur,hibur,Cukup menghibur....!,5,Joko Waluyono,2022-05-04T07:40:32.435Z,Kampung Terih,Kepulauan Riau
